Reset report and wrote header to /home/ubuntu/.cache/nanochat/report/header.md

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA A100-SXM4-80GB | Peak FLOPS (BF16): 3.12e+14
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 80 (bf16 supported))
✓ Using Flash Attention 3, efficient, new and awesome.
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 12,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 768,
  "window_pattern": "SSSL"
}
Parameter counts:
wte                     : 25,165,824
value_embeds            : 150,994,944
lm_head                 : 25,165,824
transformer_matrices    : 84,935,088
scalars                 : 50
total                   : 286,261,730
Estimated FLOPs per token: 7.596959e+08
Auto-computed optimal batch size: 524,288 tokens
Scaling the LR for the AdamW parameters ∝1/√(768/768) = 1.000000
Calculated number of iterations from target data:param ratio: 1,680
Total number of training tokens: 880,803,840
Tokens : Scaling params ratio: 8.00
Total training FLOPs estimate: 6.691431e+17
Tokens / micro-batch / rank: 64 x 2048 = 131,072
Tokens / micro-batch: 131,072
Total batch size 524,288 => gradient accumulation steps: 4
Step 00000 | Validation bpb: 3.176160
step 00000/01680 (0.00%) | loss: 10.397434 | lrm: 0.03 | dt: 20672.00ms | tok/sec: 25,362 | bf16_mfu: 6.18 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/01680 (0.06%) | loss: 10.384665 | lrm: 0.05 | dt: 2107.98ms | tok/sec: 248,715 | bf16_mfu: 60.56 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00002/01680 (0.12%) | loss: 10.362583 | lrm: 0.07 | dt: 2108.31ms | tok/sec: 248,676 | bf16_mfu: 60.55 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00003/01680 (0.18%) | loss: 10.329332 | lrm: 0.10 | dt: 2105.65ms | tok/sec: 248,991 | bf16_mfu: 60.63 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00004/01680 (0.24%) | loss: 10.280200 | lrm: 0.12 | dt: 2112.95ms | tok/sec: 248,131 | bf16_mfu: 60.42 | epoch: 1 pq: 0 rg: 4 | total time: 0.00m
step 00005/01680 (0.30%) | loss: 10.209696 | lrm: 0.15 | dt: 2108.70ms | tok/sec: 248,630 | bf16_mfu: 60.54 | epoch: 1 pq: 0 rg: 5 | total time: 0.00m
step 00006/01680 (0.36%) | loss: 10.104397 | lrm: 0.17 | dt: 2109.46ms | tok/sec: 248,541 | bf16_mfu: 60.52 | epoch: 1 pq: 0 rg: 6 | total time: 0.00m
step 00007/01680 (0.42%) | loss: 9.948565 | lrm: 0.20 | dt: 2107.37ms | tok/sec: 248,787 | bf16_mfu: 60.58 | epoch: 1 pq: 0 rg: 7 | total time: 0.00m
step 00008/01680 (0.48%) | loss: 9.712181 | lrm: 0.23 | dt: 2105.58ms | tok/sec: 248,999 | bf16_mfu: 60.63 | epoch: 1 pq: 0 rg: 8 | total time: 0.00m
step 00009/01680 (0.54%) | loss: 9.423348 | lrm: 0.25 | dt: 2102.60ms | tok/sec: 249,352 | bf16_mfu: 60.72 | epoch: 1 pq: 0 rg: 9 | total time: 0.00m
step 00010/01680 (0.60%) | loss: 9.112557 | lrm: 0.28 | dt: 2105.28ms | tok/sec: 249,034 | bf16_mfu: 60.64 | epoch: 1 pq: 0 rg: 10 | total time: 0.00m
step 00208/01680 (12.38%) | loss: 3.702696 | lrm: 1.00 | dt: 2117.29ms | tok/sec: 247,621 | bf16_mfu: 60.29 | epoch: 1 pq: 2 rg: 25 | total time: 6.97m | eta: 51.8m
step 00209/01680 (12.44%) | loss: 3.692514 | lrm: 1.00 | dt: 2119.59ms | tok/sec: 247,353 | bf16_mfu: 60.23 | epoch: 1 pq: 2 rg: 26 | total time: 7.01m | eta: 51.8m
step 00210/01680 (12.50%) | loss: 3.687228 | lrm: 1.00 | dt: 2117.46ms | tok/sec: 247,602 | bf16_mfu: 60.29 | epoch: 1 pq: 2 rg: 27 | total time: 7.04m | eta: 51.8m
step 00211/01680 (12.56%) | loss: 3.685590 | lrm: 1.00 | dt: 2118.77ms | tok/sec: 247,449 | bf16_mfu: 60.25 | epoch: 1 pq: 2 rg: 27 | total time: 7.08m | eta: 51.7m
step 00212/01680 (12.62%) | loss: 3.686459 | lrm: 1.00 | dt: 2118.32ms | tok/sec: 247,501 | bf16_mfu: 60.26 | epoch: 1 pq: 2 rg: 28 | total time: 7.11m | eta: 51.7m
step 00213/01680 (12.68%) | loss: 3.681389 | lrm: 1.00 | dt: 2118.65ms | tok/sec: 247,463 | bf16_mfu: 60.26 | epoch: 1 pq: 2 rg: 29 | total time: 7.15m | eta: 51.7m
step 00214/01680 (12.74%) | loss: 3.685092 | lrm: 1.00 | dt: 2120.26ms | tok/sec: 247,275 | bf16_mfu: 60.21 | epoch: 1 pq: 2 rg: 30 | total time: 7.18m | eta: 51.6m
step 00215/01680 (12.80%) | loss: 3.680350 | lrm: 1.00 | dt: 2123.67ms | tok/sec: 246,877 | bf16_mfu: 60.11 | epoch: 1 pq: 2 rg: 31 | total time: 7.22m | eta: 51.6m
step 00216/01680 (12.86%) | loss: 3.679671 | lrm: 1.00 | dt: 2117.74ms | tok/sec: 247,569 | bf16_mfu: 60.28 | epoch: 1 pq: 2 rg: 32 | total time: 7.26m | eta: 51.6m
step 00217/01680 (12.92%) | loss: 3.683928 | lrm: 1.00 | dt: 2121.49ms | tok/sec: 247,131 | bf16_mfu: 60.17 | epoch: 1 pq: 2 rg: 33 | total time: 7.29m | eta: 51.5m
step 00218/01680 (12.98%) | loss: 3.678462 | lrm: 1.00 | dt: 2118.65ms | tok/sec: 247,463 | bf16_mfu: 60.26 | epoch: 1 pq: 2 rg: 34 | total time: 7.33m | eta: 51.5m
step 00219/01680 (13.04%) | loss: 3.676913 | lrm: 1.00 | dt: 2124.59ms | tok/sec: 246,770 | bf16_mfu: 60.09 | epoch: 1 pq: 2 rg: 35 | total time: 7.36m | eta: 51.5m
step 00220/01680 (13.10%) | loss: 3.667582 | lrm: 1.00 | dt: 2117.83ms | tok/sec: 247,559 | bf16_mfu: 60.28 | epoch: 1 pq: 2 rg: 36 | total time: 7.40m | eta: 51.4m
step 00221/01680 (13.15%) | loss: 3.657696 | lrm: 1.00 | dt: 2122.81ms | tok/sec: 246,978 | bf16_mfu: 60.14 | epoch: 1 pq: 2 rg: 36 | total time: 7.43m | eta: 51.4m
step 00222/01680 (13.21%) | loss: 3.659723 | lrm: 1.00 | dt: 2115.99ms | tok/sec: 247,774 | bf16_mfu: 60.33 | epoch: 1 pq: 2 rg: 37 | total time: 7.47m | eta: 51.4m
step 00223/01680 (13.27%) | loss: 3.664596 | lrm: 1.00 | dt: 2124.85ms | tok/sec: 246,740 | bf16_mfu: 60.08 | epoch: 1 pq: 2 rg: 38 | total time: 7.50m | eta: 51.3m
step 00224/01680 (13.33%) | loss: 3.659183 | lrm: 1.00 | dt: 2117.06ms | tok/sec: 247,649 | bf16_mfu: 60.30 | epoch: 1 pq: 2 rg: 39 | total time: 7.54m | eta: 51.3m
step 00225/01680 (13.39%) | loss: 3.653241 | lrm: 1.00 | dt: 2115.49ms | tok/sec: 247,832 | bf16_mfu: 60.35 | epoch: 1 pq: 2 rg: 40 | total time: 7.57m | eta: 51.3m
step 00226/01680 (13.45%) | loss: 3.638131 | lrm: 1.00 | dt: 2115.81ms | tok/sec: 247,795 | bf16_mfu: 60.34 | epoch: 1 pq: 2 rg: 41 | total time: 7.61m | eta: 51.2m
step 00227/01680 (13.51%) | loss: 3.632872 | lrm: 1.00 | dt: 2121.70ms | tok/sec: 247,107 | bf16_mfu: 60.17 | epoch: 1 pq: 2 rg: 42 | total time: 7.64m | eta: 51.2m
step 00228/01680 (13.57%) | loss: 3.636818 | lrm: 1.00 | dt: 2116.07ms | tok/sec: 247,765 | bf16_mfu: 60.33 | epoch: 1 pq: 2 rg: 43 | total time: 7.68m | eta: 51.1m
step 00229/01680 (13.63%) | loss: 3.632516 | lrm: 1.00 | dt: 2121.74ms | tok/sec: 247,102 | bf16_mfu: 60.17 | epoch: 1 pq: 2 rg: 44 | total time: 7.71m | eta: 51.1m
step 00230/01680 (13.69%) | loss: 3.626270 | lrm: 1.00 | dt: 2116.47ms | tok/sec: 247,718 | bf16_mfu: 60.32 | epoch: 1 pq: 2 rg: 45 | total time: 7.75m | eta: 51.1m
step 00231/01680 (13.75%) | loss: 3.618259 | lrm: 1.00 | dt: 2119.71ms | tok/sec: 247,339 | bf16_mfu: 60.23 | epoch: 1 pq: 2 rg: 46 | total time: 7.79m | eta: 51.0m
step 00232/01680 (13.81%) | loss: 3.609496 | lrm: 1.00 | dt: 2120.24ms | tok/sec: 247,278 | bf16_mfu: 60.21 | epoch: 1 pq: 2 rg: 47 | total time: 7.82m | eta: 51.0m
step 00233/01680 (13.87%) | loss: 3.605051 | lrm: 1.00 | dt: 2121.40ms | tok/sec: 247,142 | bf16_mfu: 60.18 | epoch: 1 pq: 2 rg: 48 | total time: 7.86m | eta: 51.0m
step 00234/01680 (13.93%) | loss: 3.603000 | lrm: 1.00 | dt: 2118.75ms | tok/sec: 247,451 | bf16_mfu: 60.25 | epoch: 1 pq: 2 rg: 49 | total time: 7.89m | eta: 50.9m
step 00235/01680 (13.99%) | loss: 3.598286 | lrm: 1.00 | dt: 2124.25ms | tok/sec: 246,810 | bf16_mfu: 60.10 | epoch: 1 pq: 2 rg: 49 | total time: 7.93m | eta: 50.9m
step 00236/01680 (14.05%) | loss: 3.597318 | lrm: 1.00 | dt: 2118.71ms | tok/sec: 247,456 | bf16_mfu: 60.25 | epoch: 1 pq: 2 rg: 50 | total time: 7.96m | eta: 50.9m
step 00237/01680 (14.11%) | loss: 3.597797 | lrm: 1.00 | dt: 2116.83ms | tok/sec: 247,675 | bf16_mfu: 60.31 | epoch: 1 pq: 2 rg: 51 | total time: 8.00m | eta: 50.8m
step 00238/01680 (14.17%) | loss: 3.592123 | lrm: 1.00 | dt: 2119.90ms | tok/sec: 247,317 | bf16_mfu: 60.22 | epoch: 1 pq: 2 rg: 52 | total time: 8.03m | eta: 50.8m
step 00239/01680 (14.23%) | loss: 3.585245 | lrm: 1.00 | dt: 2117.46ms | tok/sec: 247,602 | bf16_mfu: 60.29 | epoch: 1 pq: 2 rg: 53 | total time: 8.07m | eta: 50.8m
step 00240/01680 (14.29%) | loss: 3.585549 | lrm: 1.00 | dt: 2122.63ms | tok/sec: 246,999 | bf16_mfu: 60.14 | epoch: 1 pq: 2 rg: 54 | total time: 8.10m | eta: 50.7m
step 00241/01680 (14.35%) | loss: 3.584288 | lrm: 1.00 | dt: 2116.95ms | tok/sec: 247,662 | bf16_mfu: 60.30 | epoch: 1 pq: 2 rg: 55 | total time: 8.14m | eta: 50.7m
step 00242/01680 (14.40%) | loss: 3.587259 | lrm: 1.00 | dt: 2117.87ms | tok/sec: 247,554 | bf16_mfu: 60.28 | epoch: 1 pq: 2 rg: 56 | total time: 8.17m | eta: 50.7m
step 00243/01680 (14.46%) | loss: 3.585037 | lrm: 1.00 | dt: 2119.41ms | tok/sec: 247,374 | bf16_mfu: 60.23 | epoch: 1 pq: 2 rg: 57 | total time: 8.21m | eta: 50.6m
step 00244/01680 (14.52%) | loss: 3.590217 | lrm: 1.00 | dt: 2121.57ms | tok/sec: 247,122 | bf16_mfu: 60.17 | epoch: 1 pq: 2 rg: 58 | total time: 8.24m | eta: 50.6m
step 00245/01680 (14.58%) | loss: 3.584678 | lrm: 1.00 | dt: 2119.27ms | tok/sec: 247,390 | bf16_mfu: 60.24 | epoch: 1 pq: 2 rg: 59 | total time: 8.28m | eta: 50.6m
step 00246/01680 (14.64%) | loss: 3.586594 | lrm: 1.00 | dt: 2118.59ms | tok/sec: 247,470 | bf16_mfu: 60.26 | epoch: 1 pq: 2 rg: 60 | total time: 8.32m | eta: 50.5m
step 00247/01680 (14.70%) | loss: 3.588179 | lrm: 1.00 | dt: 2122.71ms | tok/sec: 246,989 | bf16_mfu: 60.14 | epoch: 1 pq: 2 rg: 61 | total time: 8.35m | eta: 50.5m
step 00248/01680 (14.76%) | loss: 3.588416 | lrm: 1.00 | dt: 2115.58ms | tok/sec: 247,822 | bf16_mfu: 60.34 | epoch: 1 pq: 2 rg: 62 | total time: 8.39m | eta: 50.5m
step 00249/01680 (14.82%) | loss: 3.587896 | lrm: 1.00 | dt: 2124.36ms | tok/sec: 246,798 | bf16_mfu: 60.09 | epoch: 1 pq: 2 rg: 62 | total time: 8.42m | eta: 50.4m
Step 00250 | Validation bpb: 1.091638
step 00250/01680 (14.88%) | loss: 3.592756 | lrm: 1.00 | dt: 2118.91ms | tok/sec: 247,433 | bf16_mfu: 60.25 | epoch: 1 pq: 2 rg: 63 | total time: 8.46m | eta: 50.4m
step 00251/01680 (14.94%) | loss: 3.585603 | lrm: 1.00 | dt: 2118.95ms | tok/sec: 247,428 | bf16_mfu: 60.25 | epoch: 1 pq: 2 rg: 64 | total time: 8.49m | eta: 50.4m
step 00252/01680 (15.00%) | loss: 3.583871 | lrm: 1.00 | dt: 2116.04ms | tok/sec: 247,768 | bf16_mfu: 60.33 | epoch: 1 pq: 2 rg: 65 | total time: 8.53m | eta: 50.3m
step 00253/01680 (15.06%) | loss: 3.583956 | lrm: 1.00 | dt: 2117.29ms | tok/sec: 247,621 | bf16_mfu: 60.29 | epoch: 1 pq: 2 rg: 66 | total time: 8.56m | eta: 50.3m
step 00254/01680 (15.12%) | loss: 3.581998 | lrm: 1.00 | dt: 2120.87ms | tok/sec: 247,204 | bf16_mfu: 60.19 | epoch: 1 pq: 2 rg: 67 | total time: 8.60m | eta: 50.2m
step 00255/01680 (15.18%) | loss: 3.584116 | lrm: 1.00 | dt: 2118.55ms | tok/sec: 247,474 | bf16_mfu: 60.26 | epoch: 1 pq: 2 rg: 68 | total time: 8.63m | eta: 50.2m
step 00256/01680 (15.24%) | loss: 3.579082 | lrm: 1.00 | dt: 2120.70ms | tok/sec: 247,223 | bf16_mfu: 60.20 | epoch: 1 pq: 2 rg: 69 | total time: 8.67m | eta: 50.2m
step 00257/01680 (15.30%) | loss: 3.580542 | lrm: 1.00 | dt: 2120.82ms | tok/sec: 247,209 | bf16_mfu: 60.19 | epoch: 1 pq: 2 rg: 70 | total time: 8.70m | eta: 50.1m
step 00258/01680 (15.36%) | loss: 3.564929 | lrm: 1.00 | dt: 2120.05ms | tok/sec: 247,299 | bf16_mfu: 60.22 | epoch: 1 pq: 2 rg: 71 | total time: 8.74m | eta: 50.1m
step 00259/01680 (15.42%) | loss: 3.568913 | lrm: 1.00 | dt: 2120.43ms | tok/sec: 247,255 | bf16_mfu: 60.20 | epoch: 1 pq: 2 rg: 72 | total time: 8.77m | eta: 50.1m
step 00260/01680 (15.48%) | loss: 3.562263 | lrm: 1.00 | dt: 2121.36ms | tok/sec: 247,146 | bf16_mfu: 60.18 | epoch: 1 pq: 2 rg: 72 | total time: 8.81m | eta: 50.0m
step 00261/01680 (15.54%) | loss: 3.556877 | lrm: 1.00 | dt: 2119.28ms | tok/sec: 247,389 | bf16_mfu: 60.24 | epoch: 1 pq: 2 rg: 73 | total time: 8.84m | eta: 50.0m
step 00262/01680 (15.60%) | loss: 3.548656 | lrm: 1.00 | dt: 2118.84ms | tok/sec: 247,441 | bf16_mfu: 60.25 | epoch: 1 pq: 2 rg: 74 | total time: 8.88m | eta: 50.0m
step 00263/01680 (15.65%) | loss: 3.551146 | lrm: 1.00 | dt: 2117.34ms | tok/sec: 247,615 | bf16_mfu: 60.29 | epoch: 1 pq: 2 rg: 75 | total time: 8.92m | eta: 49.9m
step 00264/01680 (15.71%) | loss: 3.553261 | lrm: 1.00 | dt: 2119.46ms | tok/sec: 247,369 | bf16_mfu: 60.23 | epoch: 1 pq: 2 rg: 76 | total time: 8.95m | eta: 49.9m
step 00265/01680 (15.77%) | loss: 3.550541 | lrm: 1.00 | dt: 2120.22ms | tok/sec: 247,279 | bf16_mfu: 60.21 | epoch: 1 pq: 2 rg: 77 | total time: 8.99m | eta: 49.9m
step 00266/01680 (15.83%) | loss: 3.546177 | lrm: 1.00 | dt: 2121.06ms | tok/sec: 247,182 | bf16_mfu: 60.19 | epoch: 1 pq: 2 rg: 78 | total time: 9.02m | eta: 49.8m
step 00267/01680 (15.89%) | loss: 3.552678 | lrm: 1.00 | dt: 2120.53ms | tok/sec: 247,244 | bf16_mfu: 60.20 | epoch: 1 pq: 2 rg: 79 | total time: 9.06m | eta: 49.8m
step 00268/01680 (15.95%) | loss: 3.550266 | lrm: 1.00 | dt: 2122.24ms | tok/sec: 247,044 | bf16_mfu: 60.15 | epoch: 1 pq: 2 rg: 80 | total time: 9.09m | eta: 49.8m
step 00269/01680 (16.01%) | loss: 3.546547 | lrm: 1.00 | dt: 2116.41ms | tok/sec: 247,725 | bf16_mfu: 60.32 | epoch: 1 pq: 2 rg: 81 | total time: 9.13m | eta: 49.7m
step 00270/01680 (16.07%) | loss: 3.543426 | lrm: 1.00 | dt: 2122.27ms | tok/sec: 247,041 | bf16_mfu: 60.15 | epoch: 1 pq: 2 rg: 82 | total time: 9.16m | eta: 49.7m
step 00271/01680 (16.13%) | loss: 3.543425 | lrm: 1.00 | dt: 2121.20ms | tok/sec: 247,165 | bf16_mfu: 60.18 | epoch: 1 pq: 3 rg: 0 | total time: 9.20m | eta: 49.7m
step 00272/01680 (16.19%) | loss: 3.543467 | lrm: 1.00 | dt: 2120.43ms | tok/sec: 247,255 | bf16_mfu: 60.20 | epoch: 1 pq: 3 rg: 0 | total time: 9.23m | eta: 49.6m
step 00273/01680 (16.25%) | loss: 3.545533 | lrm: 1.00 | dt: 2118.01ms | tok/sec: 247,538 | bf16_mfu: 60.27 | epoch: 1 pq: 3 rg: 1 | total time: 9.27m | eta: 49.6m
step 00274/01680 (16.31%) | loss: 3.539900 | lrm: 1.00 | dt: 2120.43ms | tok/sec: 247,255 | bf16_mfu: 60.20 | epoch: 1 pq: 3 rg: 2 | total time: 9.30m | eta: 49.6m
step 00275/01680 (16.37%) | loss: 3.537182 | lrm: 1.00 | dt: 2121.44ms | tok/sec: 247,138 | bf16_mfu: 60.18 | epoch: 1 pq: 3 rg: 3 | total time: 9.34m | eta: 49.5m
step 00276/01680 (16.43%) | loss: 3.543587 | lrm: 1.00 | dt: 2120.61ms | tok/sec: 247,234 | bf16_mfu: 60.20 | epoch: 1 pq: 3 rg: 4 | total time: 9.37m | eta: 49.5m
step 00277/01680 (16.49%) | loss: 3.543121 | lrm: 1.00 | dt: 2120.81ms | tok/sec: 247,211 | bf16_mfu: 60.19 | epoch: 1 pq: 3 rg: 5 | total time: 9.41m | eta: 49.4m
step 00278/01680 (16.55%) | loss: 3.533844 | lrm: 1.00 | dt: 2121.58ms | tok/sec: 247,121 | bf16_mfu: 60.17 | epoch: 1 pq: 3 rg: 6 | total time: 9.45m | eta: 49.4m
step 00279/01680 (16.61%) | loss: 3.531644 | lrm: 1.00 | dt: 2124.25ms | tok/sec: 246,811 | bf16_mfu: 60.10 | epoch: 1 pq: 3 rg: 7 | total time: 9.48m | eta: 49.4m
step 00280/01680 (16.67%) | loss: 3.521296 | lrm: 1.00 | dt: 2124.57ms | tok/sec: 246,774 | bf16_mfu: 60.09 | epoch: 1 pq: 3 rg: 8 | total time: 9.52m | eta: 49.3m
step 00281/01680 (16.73%) | loss: 3.528423 | lrm: 1.00 | dt: 2114.90ms | tok/sec: 247,902 | bf16_mfu: 60.36 | epoch: 1 pq: 3 rg: 9 | total time: 9.55m | eta: 49.3m
step 00282/01680 (16.79%) | loss: 3.531308 | lrm: 1.00 | dt: 2121.04ms | tok/sec: 247,184 | bf16_mfu: 60.19 | epoch: 1 pq: 3 rg: 10 | total time: 9.59m | eta: 49.3m
step 00283/01680 (16.85%) | loss: 3.534447 | lrm: 1.00 | dt: 2120.57ms | tok/sec: 247,238 | bf16_mfu: 60.20 | epoch: 1 pq: 3 rg: 10 | total time: 9.62m | eta: 49.2m
step 00284/01680 (16.90%) | loss: 3.539973 | lrm: 1.00 | dt: 2123.53ms | tok/sec: 246,894 | bf16_mfu: 60.12 | epoch: 1 pq: 3 rg: 11 | total time: 9.66m | eta: 49.2m
step 00285/01680 (16.96%) | loss: 3.533937 | lrm: 1.00 | dt: 2116.66ms | tok/sec: 247,696 | bf16_mfu: 60.31 | epoch: 1 pq: 3 rg: 12 | total time: 9.69m | eta: 49.2m
step 00286/01680 (17.02%) | loss: 3.534230 | lrm: 1.00 | dt: 2119.03ms | tok/sec: 247,418 | bf16_mfu: 60.24 | epoch: 1 pq: 3 rg: 13 | total time: 9.73m | eta: 49.1m
step 00287/01680 (17.08%) | loss: 3.526672 | lrm: 1.00 | dt: 2119.47ms | tok/sec: 247,367 | bf16_mfu: 60.23 | epoch: 1 pq: 3 rg: 14 | total time: 9.76m | eta: 49.1m
step 00288/01680 (17.14%) | loss: 3.522984 | lrm: 1.00 | dt: 2121.69ms | tok/sec: 247,109 | bf16_mfu: 60.17 | epoch: 1 pq: 3 rg: 15 | total time: 9.80m | eta: 49.1m
step 00289/01680 (17.20%) | loss: 3.518171 | lrm: 1.00 | dt: 2123.81ms | tok/sec: 246,862 | bf16_mfu: 60.11 | epoch: 1 pq: 3 rg: 16 | total time: 9.83m | eta: 49.0m
step 00290/01680 (17.26%) | loss: 3.509478 | lrm: 1.00 | dt: 2126.81ms | tok/sec: 246,514 | bf16_mfu: 60.02 | epoch: 1 pq: 3 rg: 17 | total time: 9.87m | eta: 49.0m
step 00291/01680 (17.32%) | loss: 3.501181 | lrm: 1.00 | dt: 2117.89ms | tok/sec: 247,552 | bf16_mfu: 60.28 | epoch: 1 pq: 3 rg: 18 | total time: 9.91m | eta: 49.0m
step 00292/01680 (17.38%) | loss: 3.504743 | lrm: 1.00 | dt: 2119.45ms | tok/sec: 247,369 | bf16_mfu: 60.23 | epoch: 1 pq: 3 rg: 19 | total time: 9.94m | eta: 48.9m
step 00293/01680 (17.44%) | loss: 3.503942 | lrm: 1.00 | dt: 2117.28ms | tok/sec: 247,623 | bf16_mfu: 60.29 | epoch: 1 pq: 3 rg: 20 | total time: 9.98m | eta: 48.9m
step 00294/01680 (17.50%) | loss: 3.492936 | lrm: 1.00 | dt: 2120.50ms | tok/sec: 247,246 | bf16_mfu: 60.20 | epoch: 1 pq: 3 rg: 21 | total time: 10.01m | eta: 48.9m
step 00295/01680 (17.56%) | loss: 3.486656 | lrm: 1.00 | dt: 2116.68ms | tok/sec: 247,693 | bf16_mfu: 60.31 | epoch: 1 pq: 3 rg: 22 | total time: 10.05m | eta: 48.8m
step 00296/01680 (17.62%) | loss: 3.489552 | lrm: 1.00 | dt: 2117.16ms | tok/sec: 247,637 | bf16_mfu: 60.30 | epoch: 1 pq: 3 rg: 23 | total time: 10.08m | eta: 48.8m
step 00297/01680 (17.68%) | loss: 3.481603 | lrm: 1.00 | dt: 2121.98ms | tok/sec: 247,075 | bf16_mfu: 60.16 | epoch: 1 pq: 3 rg: 23 | total time: 10.12m | eta: 48.8m
step 00298/01680 (17.74%) | loss: 3.483924 | lrm: 1.00 | dt: 2116.92ms | tok/sec: 247,665 | bf16_mfu: 60.30 | epoch: 1 pq: 3 rg: 24 | total time: 10.15m | eta: 48.7m
step 00299/01680 (17.80%) | loss: 3.479318 | lrm: 1.00 | dt: 2118.96ms | tok/sec: 247,427 | bf16_mfu: 60.25 | epoch: 1 pq: 3 rg: 25 | total time: 10.19m | eta: 48.7m
step 00300/01680 (17.86%) | loss: 3.493731 | lrm: 1.00 | dt: 2123.74ms | tok/sec: 246,869 | bf16_mfu: 60.11 | epoch: 1 pq: 3 rg: 26 | total time: 10.22m | eta: 48.6m
step 00301/01680 (17.92%) | loss: 3.489861 | lrm: 1.00 | dt: 2118.09ms | tok/sec: 247,528 | bf16_mfu: 60.27 | epoch: 1 pq: 3 rg: 27 | total time: 10.26m | eta: 48.6m
step 00302/01680 (17.98%) | loss: 3.484652 | lrm: 1.00 | dt: 2120.43ms | tok/sec: 247,255 | bf16_mfu: 60.20 | epoch: 1 pq: 3 rg: 28 | total time: 10.29m | eta: 48.6m
step 00303/01680 (18.04%) | loss: 3.474851 | lrm: 1.00 | dt: 2124.76ms | tok/sec: 246,751 | bf16_mfu: 60.08 | epoch: 1 pq: 3 rg: 29 | total time: 10.33m | eta: 48.5m
step 00304/01680 (18.10%) | loss: 3.468423 | lrm: 1.00 | dt: 2116.67ms | tok/sec: 247,694 | bf16_mfu: 60.31 | epoch: 1 pq: 3 rg: 30 | total time: 10.36m | eta: 48.5m
step 00305/01680 (18.15%) | loss: 3.459132 | lrm: 1.00 | dt: 2123.00ms | tok/sec: 246,955 | bf16_mfu: 60.13 | epoch: 1 pq: 3 rg: 31 | total time: 10.40m | eta: 48.5m
step 00306/01680 (18.21%) | loss: 3.465245 | lrm: 1.00 | dt: 2118.14ms | tok/sec: 247,522 | bf16_mfu: 60.27 | epoch: 1 pq: 3 rg: 32 | total time: 10.44m | eta: 48.4m
step 00307/01680 (18.27%) | loss: 3.460266 | lrm: 1.00 | dt: 2120.76ms | tok/sec: 247,216 | bf16_mfu: 60.20 | epoch: 1 pq: 3 rg: 33 | total time: 10.47m | eta: 48.4m
step 00308/01680 (18.33%) | loss: 3.470850 | lrm: 1.00 | dt: 2124.25ms | tok/sec: 246,810 | bf16_mfu: 60.10 | epoch: 1 pq: 3 rg: 34 | total time: 10.51m | eta: 48.4m
step 00309/01680 (18.39%) | loss: 3.470197 | lrm: 1.00 | dt: 2120.17ms | tok/sec: 247,285 | bf16_mfu: 60.21 | epoch: 1 pq: 3 rg: 35 | total time: 10.54m | eta: 48.3m
step 00310/01680 (18.45%) | loss: 3.470192 | lrm: 1.00 | dt: 2121.24ms | tok/sec: 247,161 | bf16_mfu: 60.18 | epoch: 1 pq: 3 rg: 35 | total time: 10.58m | eta: 48.3m
step 00311/01680 (18.51%) | loss: 3.472825 | lrm: 1.00 | dt: 2125.95ms | tok/sec: 246,614 | bf16_mfu: 60.05 | epoch: 1 pq: 3 rg: 36 | total time: 10.61m | eta: 48.3m
step 00312/01680 (18.57%) | loss: 3.476256 | lrm: 1.00 | dt: 2118.18ms | tok/sec: 247,518 | bf16_mfu: 60.27 | epoch: 1 pq: 3 rg: 37 | total time: 10.65m | eta: 48.2m
step 00313/01680 (18.63%) | loss: 3.478153 | lrm: 1.00 | dt: 2119.60ms | tok/sec: 247,351 | bf16_mfu: 60.23 | epoch: 1 pq: 3 rg: 38 | total time: 10.68m | eta: 48.2m
step 00314/01680 (18.69%) | loss: 3.473374 | lrm: 1.00 | dt: 2118.46ms | tok/sec: 247,485 | bf16_mfu: 60.26 | epoch: 1 pq: 3 rg: 39 | total time: 10.72m | eta: 48.2m
step 00315/01680 (18.75%) | loss: 3.478221 | lrm: 1.00 | dt: 2124.03ms | tok/sec: 246,836 | bf16_mfu: 60.10 | epoch: 1 pq: 3 rg: 40 | total time: 10.75m | eta: 48.1m
